ticker,shareHolder_OwnPercent,datime
TMW,"[{'Công ty TNHH Thanh Bình': 0.4701}, {'Tổng Công ty Công Nghiệp Thực Phẩm Đồng Nai - MTV Công ty TNHH': 0.3312}, {'Quỹ Đầu Tư Phát Triển Đồng Nai': 0.0648}, {'Lê Thị Mơ': 0.0048}, {'Lý Mỹ Hà': 0.0043}, {'Cao   Tấn Thanh': 0.0032}, {'Huỳnh Thị Thanh Vân': 0.0028}, {'Phạm Văn Sơ': 0.0028}, {'Dương Thị Mỹ Dung': 0.0027}, {'Khác': 0.0137}]",2312091722
TMX,"[{'Tổng Công ty Xi măng Việt Nam': 0.5964}, {'ĐỖ NGỌC THẠCH': 0.1003}, {'America Limited Liability Company': 0.0798}, {'Nguyễn Phan Minh Ngọc': 0.0602}, {'Đinh Thúy Ánh': 0.0296}, {'Phan Thị Tố Oanh': 0.002}, {'Hoàng Văn Tám': 0.0015}, {'Nông Tuấn Dũng': 0.001}, {'Nguyễn Thị Tuyết': 0.0006}, {'Khác': 0.0013}]",2312091722
TMT,"[{'BÙI VĂN HỮU': 0.33}, {'Lê Tiến Phan': 0.1306}, {'BÙI QUỐC CÔNG': 0.1041}, {'Bùi Thị Hồng Nhung': 0.0885}, {'Bùi Thị Huế': 0.0626}, {'Lê Thị Ngà': 0.0462}, {'Lê Văn Hồng': 0.0341}, {'Bùi Văn Kiên': 0.0151}, {'Bùi Trung Dũng': 0.0126}, {'Khác': 0.0385}]",2312091722
TN1,"[{'Công Ty TNHH Một Thành Viên Đầu Tư Sao Hôm': 0.5894}, {'Công ty Cổ phần Quản Lý Quỹ Đầu Tư Fpt': 0.1169}, {'Bùi Quốc Khánh': 0.0063}, {'Trần Phi Hạnh': 0.0037}, {'Nguyễn Thu Trang': 0.0012}, {'Nguyễn Thị Minh Lan': 0.001}, {'NGUYỄN VIỆT SƠN': 0.0002}, {'Khác': 0.0001}]",2312091722
TNA,"[{'Nguyễn Quang Hòa': 0.1727}, {'Nguyễn Trần Thảo Nguyên': 0.1598}, {'Nguyễn Trần Thảo Hương': 0.0799}, {'Trần Thị Hiền': 0.063}, {'Lê Thị Hoài Thương': 0.0496}, {'Lê Đức Hiếu': 0.0479}, {'Phạm Thị Phương Vũ': 0.0472}, {'Nguyễn Thị Hiền': 0.0449}, {'Hồ Nam Huy': 0.0409}, {'Khác': 0.1808}]",2312091722
TNB,"[{'Tổng Công ty Thép Việt Nam - Công ty Cổ phần': 0.6907}, {'Nguyễn Thúy Ly': 0.1465}, {'Võ Trí Nghĩa': 0.1}, {'Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - VNSTEEL': 0.1}, {'Nguyễn Thị Thủy Tiên': 0.0012}, {'Lê Việt': 0.0009}, {'Nguyễn Minh Tính': 0.0005}, {'Nguyễn Hữu Khiên': 0.0003}, {'Nguyễn Hữu Khánh': 0.0003}, {'Khác': 0.0007}]",2312091722
TNH,"[{'Kwe Beteiligungen Ag': 0.1079}, {'HOÀNG TUYÊN': 0.0939}, {'NGUYỄN VĂN THỦY': 0.0554}, {'Access S.a., Sicav-sif-asia Top Picks': 0.0501}, {'Nguyễn Xuân Hiệp': 0.0434}, {'Nguyễn Xuân Đôn': 0.0397}, {'LÊ XUÂN TÂN': 0.0317}, {'Hoàng Thao': 0.012}, {'Cao Thị Cẩm Anh': 0.0104}, {'Khác': 0.2483}]",2312091722
TNC,"[{'Ủy Ban Nhân Dân Tỉnh Bà Rịa - Vũng Tàu': 0.51}, {'Công ty Cổ Phần Đầu Tư New Asia': 0.1291}, {'Công ty Cổ phần Khu công nghiệp Hố Nai': 0.12}, {'Lê Trung Đức': 0.0862}, {'Vietnam Dragon Fund Limited': 0.05}, {'Phạm Anh Sơn': 0.0421}, {'Phan Văn Tiến': 0.036}, {'Dương Thị Kiều Anh': 0.0203}, {'Đỗ Khắc Tùng': 0.0052}, {'Khác': 0.0661}]",2312091722
TNI,"[{'Đỗ Thị Thanh Hương': 0.0519}, {'Trần Kim Phượng': 0.0505}, {'Nguyễn Thu Hương': 0.0493}, {'Lê Thị Thùy Linh': 0.0489}, {'Đỗ Thị Phương': 0.0476}, {'Nguyễn Thị Lý': 0.0465}, {'Lê Thị Yến': 0.0377}, {'Nguyễn Thị Thu Huyền': 0.0326}, {'Phan Kim Thế Vũ': 0.0325}, {'Khác': 0.0124}]",2312091722
TNG,"[{'Nguyễn Văn Thời': 0.1853}, {'Nguyễn Đức Mạnh': 0.0744}, {'Trần Cảnh Thông': 0.0626}, {'Afc Vietnam Fund': 0.0614}, {'Nguyễn Xuân Thụy': 0.0504}, {'Nguyễn Mạnh Linh': 0.0322}, {'Đỗ Thị Hà': 0.0179}, {'Nguyễn Việt Thành': 0.016}, {'Lương Thị Thúy Hà': 0.0066}, {'Khác': 0.2956}]",2312091722
TNS,"[{'Tổng Công ty Thép Việt Nam - Công ty Cổ phần': 0.3125}, {'Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - VNSTEEL': 0.07}, {'Công ty Cổ phần Đầu tư Thương mại SMC': 0.07}, {'Công ty Tài chính Cổ phần Tín Việt': 0.06}, {'Công Ty Tôn Phương Nam': 0.05}, {'TRẦN NGỌC TUẤN': 0.0408}, {'Trần Thanh Hương': 0.0009}, {'Nguyễn Văn Đại': 0.0005}, {'Tạ Ngọc Long': 0.0005}, {'Khác': 0.0004}]",2312091722
TNT,"[{'Nguyễn Gia Long': 0.2255}, {'Trần Công Minh': 0.0528}, {'Đặng Hồng Nhung': 0.0496}, {'Zheng Lan Ying': 0.0476}, {'Zhang Hua': 0.0453}, {'Phan Đăng Khoa': 0.0413}, {'Lê Quốc Toản': 0.0242}, {'Nguyễn Bá Huấn': 0.0059}, {'Vũ Tuấn Hoàng': 0.003}, {'Khác': 0.0465}]",2312091722
TNT,"[{'Nguyễn Gia Long': 0.2255}, {'Trần Công Minh': 0.0528}, {'Đặng Hồng Nhung': 0.0496}, {'Zheng Lan Ying': 0.0476}, {'Zhang Hua': 0.0453}, {'Phan Đăng Khoa': 0.0413}, {'Lê Quốc Toản': 0.0242}, {'Nguyễn Bá Huấn': 0.0059}, {'Vũ Tuấn Hoàng': 0.003}, {'Khác': 0.0465}]",2312091722
TNP,"[{'Công Ty Trách Nhiệm Hữu Hạn Thương Mại Ánh Vy': 0.7534}, {'Lâm Ánh Vy': 0.1406}, {'Lâm Duy Việt': 0.0306}, {'Đồng Thị Quỳnh Hương': 0.0032}, {'Nguyễn Văn Thi': 0.0018}, {'Võ Thị Thu Hiền': 0.0007}]",2312091722
TNM,"[{'Trần Quốc Tuấn': 0.1279}, {'Vũ Văn Hưng': 0.0903}, {'Huỳnh Kim Thủy Tiên': 0.0857}, {'Nguyễn Quang Thông': 0.0786}, {'Phạm Hoàng Thi': 0.0324}, {'Nguyễn Thị Huyền Nga': 0.0131}, {'Nguyễn Quý Huân': 0.0047}, {'Phẩm Thị Thanh Thủy': 0.0041}, {'Vũ Hữu Lợi': 0.0026}, {'Khác': 0.0052}]",2312091722
TNW,"[{'Ủy ban Nhân dân Tỉnh Thái Nguyên': 0.4227}, {'Công ty Cổ Phần Tập Đoàn Quốc Tế Đông Á': 0.41}, {'Nguyễn Quang Mãi': 0.1005}, {'Phạm Đăng Bạ': 0.0119}, {'Hoàng Thị Huệ': 0.0009}]",2312091722
TNW,"[{'Ủy ban Nhân dân Tỉnh Thái Nguyên': 0.4227}, {'Công ty Cổ Phần Tập Đoàn Quốc Tế Đông Á': 0.41}, {'Nguyễn Quang Mãi': 0.1005}, {'Phạm Đăng Bạ': 0.0119}, {'Hoàng Thị Huệ': 0.0009}]",2312091722
TOP,"[{'Trần Hồng Tài': 0.2496}, {'Đinh Văn Tạo': 0.0434}, {'Vũ Đình Phúc': 0.0412}, {'Nguyễn Văn Quỳnh': 0.03}, {'Hoàng Thế Nam': 0.0277}, {'Nguyễn Ngọc Dưỡng': 0.026}, {'Nguyễn Hữu Khá': 0.0243}, {'Trương Văn Hùng': 0.0118}, {'Đoàn Văn Thắng': 0.0118}, {'Khác': 0.0275}]",2312091722
TOP,"[{'Trần Hồng Tài': 0.2496}, {'Đinh Văn Tạo': 0.0434}, {'Vũ Đình Phúc': 0.0412}, {'Nguyễn Văn Quỳnh': 0.03}, {'Hoàng Thế Nam': 0.0277}, {'Nguyễn Ngọc Dưỡng': 0.026}, {'Nguyễn Hữu Khá': 0.0243}, {'Trương Văn Hùng': 0.0118}, {'Đoàn Văn Thắng': 0.0118}, {'Khác': 0.0275}]",2312091722
TOS,"[{'Công Ty Tnhh Một Thành Viên Tổng Công Ty Tân Cảng Sài Gòn': 0.36}, {'Lê Đăng Phúc': 0.047}, {'Lê Thị Ân': 0.035}, {'Nguyễn Thị Băng': 0.035}, {'Lê Thị Thu': 0.0304}, {'Nguyễn Minh Thương': 0.0274}, {'NGUYỄN SƠN': 0.0091}, {'Nguyễn Thị Yến': 0.0051}, {'Võ Đắc Thiệu': 0.0037}, {'Khác': 0.0034}]",2312091722
TOS,"[{'Công Ty Tnhh Một Thành Viên Tổng Công Ty Tân Cảng Sài Gòn': 0.36}, {'Lê Đăng Phúc': 0.047}, {'Lê Thị Ân': 0.035}, {'Nguyễn Thị Băng': 0.035}, {'Lê Thị Thu': 0.0304}, {'Nguyễn Minh Thương': 0.0274}, {'NGUYỄN SƠN': 0.0091}, {'Nguyễn Thị Yến': 0.0051}, {'Võ Đắc Thiệu': 0.0037}, {'Khác': 0.0034}]",2312091722
TPB,"[{'Công ty Cổ phần FPT': 0.0677}, {'Công ty Cổ Phần Tập Đoàn Vàng Bạc Đá Quý Doji': 0.0593}, {'Đỗ Anh Tú': 0.0371}, {'Lê Quang Tiến': 0.0361}, {'Đỗ Minh Quân': 0.0334}, {'Đỗ Quỳnh Anh': 0.0307}, {'Đỗ Minh Đức': 0.0111}, {'Đỗ Vũ Phương Anh': 0.0111}, {'Trương Gia Bình': 0.0019}, {'Khác': 0.3003}]",2312091722
TPB,"[{'Công ty Cổ phần FPT': 0.0677}, {'Công ty Cổ Phần Tập Đoàn Vàng Bạc Đá Quý Doji': 0.0593}, {'Đỗ Anh Tú': 0.0371}, {'Lê Quang Tiến': 0.0361}, {'Đỗ Minh Quân': 0.0334}, {'Đỗ Quỳnh Anh': 0.0307}, {'Đỗ Minh Đức': 0.0111}, {'Đỗ Vũ Phương Anh': 0.0111}, {'Trương Gia Bình': 0.0019}, {'Khác': 0.3003}]",2312091722
TPC,"[{'Lê Thị Mỹ Hạnh': 0.1385}, {'Phạm Trung Cang': 0.1319}, {'Đỗ Thị Quế Thanh': 0.0393}, {'Phạm Đỗ Diễm Hương': 0.0367}, {'Phạm Đỗ Quế Hương': 0.0295}, {'Tôn Thị Hồng Minh': 0.0288}, {'Nguyễn Thị Thanh Loan': 0.0073}, {'Huỳnh Văn Gấm': 0.0069}, {'Trần Kiết Linh': 0.0069}, {'Khác': 0.1101}]",2312091722
TPC,"[{'Lê Thị Mỹ Hạnh': 0.1385}, {'Phạm Trung Cang': 0.1319}, {'Đỗ Thị Quế Thanh': 0.0393}, {'Phạm Đỗ Diễm Hương': 0.0367}, {'Phạm Đỗ Quế Hương': 0.0295}, {'Tôn Thị Hồng Minh': 0.0288}, {'Nguyễn Thị Thanh Loan': 0.0073}, {'Huỳnh Văn Gấm': 0.0069}, {'Trần Kiết Linh': 0.0069}, {'Khác': 0.1101}]",2312091722
TOT,"[{'Công ty Cổ phần Transimex': 0.7548}, {'BÙI MINH TUẤN': 0.0249}, {'Bùi Tuấn Ngọc': 0.0169}, {'Nguyễn Chí Đức': 0.0114}, {'Lê Duy Hiệp': 0.01}, {'Lê Duy Hiệp': 0.01}, {'Nguyễn Văn Quy': 0.0049}, {'Tôn Thất Hưng': 0.0034}, {'Trịnh Anh Tuấn': 0.0028}, {'Khác': 0.0042}]",2312091722
TOT,"[{'Công ty Cổ phần Transimex': 0.7548}, {'BÙI MINH TUẤN': 0.0249}, {'Bùi Tuấn Ngọc': 0.0169}, {'Nguyễn Chí Đức': 0.0114}, {'Lê Duy Hiệp': 0.01}, {'Lê Duy Hiệp': 0.01}, {'Nguyễn Văn Quy': 0.0049}, {'Tôn Thất Hưng': 0.0034}, {'Trịnh Anh Tuấn': 0.0028}, {'Khác': 0.0042}]",2312091722
TPH,"[{'Công ty TNHH MTV Nhà xuất bản Giáo dục Việt Nam': 0.49}, {'Nguyễn Thị Ngân': 0.0748}, {'Nguyễn Lệ Thủy': 0.0474}, {'Lê Đăng Khoa': 0.0456}, {'Ngô Quang Thân': 0.0143}, {'Lê Hồng Quế': 0.0113}, {'Ngô Đắc Nam': 0.0082}, {'Nguyễn Quang Tiến': 0.0044}, {'Nguyễn Văn Đạt': 0.0044}, {'Khác': 0.0396}]",2312091722
TPH,"[{'Công ty TNHH MTV Nhà xuất bản Giáo dục Việt Nam': 0.49}, {'Nguyễn Thị Ngân': 0.0748}, {'Nguyễn Lệ Thủy': 0.0474}, {'Lê Đăng Khoa': 0.0456}, {'Ngô Quang Thân': 0.0143}, {'Lê Hồng Quế': 0.0113}, {'Ngô Đắc Nam': 0.0082}, {'Nguyễn Quang Tiến': 0.0044}, {'Nguyễn Văn Đạt': 0.0044}, {'Khác': 0.0396}]",2312091722
TOW,"[{'Công ty Cổ phần Cấp thoát nước Cần Thơ': 0.6542}, {'America Limited Liability Company': 0.0847}, {'Hồ Thị Quý Mão': 0.0509}, {'Lâm Nguyệt Thanh': 0.0235}, {'Nguyễn Thị Kiên Giang': 0.0187}, {'Huỳnh Minh Trung': 0.0108}, {'Hoàng Văn Khiêm': 0.0068}, {'Lê Thị Thanh Phượng': 0.0047}, {'Trịnh Công Đoàn': 0.0027}, {'Khác': 0.0031}]",2312091722
TOW,"[{'Công ty Cổ phần Cấp thoát nước Cần Thơ': 0.6542}, {'America Limited Liability Company': 0.0847}, {'Hồ Thị Quý Mão': 0.0509}, {'Lâm Nguyệt Thanh': 0.0235}, {'Nguyễn Thị Kiên Giang': 0.0187}, {'Huỳnh Minh Trung': 0.0108}, {'Hoàng Văn Khiêm': 0.0068}, {'Lê Thị Thanh Phượng': 0.0047}, {'Trịnh Công Đoàn': 0.0027}, {'Khác': 0.0031}]",2312091722
TPP,"[{'Công ty Cổ phần DNP Holding': 0.5101}, {'Nguyễn Thị Thắm': 0.0535}, {'Nguyễn Hoàng Thanh': 0.0497}, {'Phùng Quang Việt': 0.0497}, {'Nguyễn Hữu Kiệm': 0.037}, {'Phạm Quốc Khánh': 0.0247}, {'Trịnh Tuấn Việt': 0.0182}, {'Phạm Trần Thư Nga': 0.0142}, {'Đào Minh Tuấn': 0.0142}, {'Khác': 0.0494}]",2312091722
TPP,"[{'Công ty Cổ phần DNP Holding': 0.5101}, {'Nguyễn Thị Thắm': 0.0535}, {'Nguyễn Hoàng Thanh': 0.0497}, {'Phùng Quang Việt': 0.0497}, {'Nguyễn Hữu Kiệm': 0.037}, {'Phạm Quốc Khánh': 0.0247}, {'Trịnh Tuấn Việt': 0.0182}, {'Phạm Trần Thư Nga': 0.0142}, {'Đào Minh Tuấn': 0.0142}, {'Khác': 0.0494}]",2312091722
TPS,"[{'Tổng Công ty Cơ khí Giao thông Vận tải Sài Gòn - TNHH MTV': 0.51}, {'Ngô Quang Hiển': 0.1439}, {'Mai Hồng Quỳ': 0.1}, {'Ngô Quang Trung': 0.0553}, {'Phan Mỹ Kim': 0.05}, {'Nguyễn Hương Giang': 0.05}, {'Trương Thị Huỳnh Ngọc': 0.001}, {'Lê Thúy Hằng': 0.0008}]",2312091722
TPS,"[{'Tổng Công ty Cơ khí Giao thông Vận tải Sài Gòn - TNHH MTV': 0.51}, {'Ngô Quang Hiển': 0.1439}, {'Mai Hồng Quỳ': 0.1}, {'Ngô Quang Trung': 0.0553}, {'Phan Mỹ Kim': 0.05}, {'Nguyễn Hương Giang': 0.05}, {'Trương Thị Huỳnh Ngọc': 0.001}, {'Lê Thúy Hằng': 0.0008}]",2312091722
TQN,"[{'DƯƠNG VĂN THƠM': 0.2198}, {'Phan Thị Thành': 0.1657}, {'TRẦN VIỆT HÙNG': 0.1444}, {'Ngô Xuân Trường': 0.0949}, {'Lê Thị Vân': 0.0761}, {'Dương Trọng Hiếu': 0.0191}, {'Trần Văn Sơn': 0.0162}, {'Tạ Ngọc Vượng': 0.0122}, {'Nguyễn Mạnh Khiêm': 0.0121}, {'Khác': 0.015}]",2312091722
TQN,"[{'DƯƠNG VĂN THƠM': 0.2198}, {'Phan Thị Thành': 0.1657}, {'TRẦN VIỆT HÙNG': 0.1444}, {'Ngô Xuân Trường': 0.0949}, {'Lê Thị Vân': 0.0761}, {'Dương Trọng Hiếu': 0.0191}, {'Trần Văn Sơn': 0.0162}, {'Tạ Ngọc Vượng': 0.0122}, {'Nguyễn Mạnh Khiêm': 0.0121}, {'Khác': 0.015}]",2312091722
TR1,"[{'Đỗ Thị Bích Thủy': 0.203}, {'Đỗ Minh Tuấn': 0.1616}, {'Ngô Hoàng Anh': 0.0888}, {'Đỗ Thị Thu Trang': 0.0833}, {'Đỗ Thị Thùy Dương': 0.056}, {'Đỗ Thị Mỹ Linh': 0.0375}, {'Vũ Thị Kiều Loan': 0.0113}, {'Lương Quang Khoản': 0.0097}, {'Trần Đức Thành': 0.0072}, {'Khác': 0.0264}]",2312091722
TR1,"[{'Đỗ Thị Bích Thủy': 0.203}, {'Đỗ Minh Tuấn': 0.1616}, {'Ngô Hoàng Anh': 0.0888}, {'Đỗ Thị Thu Trang': 0.0833}, {'Đỗ Thị Thùy Dương': 0.056}, {'Đỗ Thị Mỹ Linh': 0.0375}, {'Vũ Thị Kiều Loan': 0.0113}, {'Lương Quang Khoản': 0.0097}, {'Trần Đức Thành': 0.0072}, {'Khác': 0.0264}]",2312091722
TRS,"[{'Trần Việt Huy': 0.1697}, {'ĐỖ VĂN MƯỜI': 0.1697}, {'Công ty Cổ phần Xuất Nhập Khẩu Và Hợp Tác Đầu Tư Giao Thông Vận Tải': 0.1615}, {'Nguyễn Như Song': 0.0615}, {'Nguyễn Tuấn Phong': 0.0392}, {'Bùi Khắc Chung': 0.0221}, {'Hồ Trọng Bình': 0.0154}, {'Trần Thị Tuyết Linh': 0.0052}, {'Nguyễn Văn Hà': 0.0023}, {'Khác': 0.0023}]",2312091722
TRS,"[{'Trần Việt Huy': 0.1697}, {'ĐỖ VĂN MƯỜI': 0.1697}, {'Công ty Cổ phần Xuất Nhập Khẩu Và Hợp Tác Đầu Tư Giao Thông Vận Tải': 0.1615}, {'Nguyễn Như Song': 0.0615}, {'Nguyễn Tuấn Phong': 0.0392}, {'Bùi Khắc Chung': 0.0221}, {'Hồ Trọng Bình': 0.0154}, {'Trần Thị Tuyết Linh': 0.0052}, {'Nguyễn Văn Hà': 0.0023}, {'Khác': 0.0023}]",2312091722
TQW,"[{'Ủy ban Nhân dân Tỉnh Tuyên Quang': 0.6866}, {'Hoàng Quang Huy': 0.0912}, {'Nguyễn Hữu Tuấn': 0.0912}, {'Nông Thị Song Vân': 0.0059}, {'Lê Văn Hoành': 0.0053}, {'Trần Thị Khánh': 0.0052}, {'Phạm Quang Sâm': 0.005}, {'LÊ VĂN HẢI': 0.0045}, {'Phạm Thị Thắng': 0.0008}, {'Khác': 0.0019}]",2312091722
TQW,"[{'Ủy ban Nhân dân Tỉnh Tuyên Quang': 0.6866}, {'Hoàng Quang Huy': 0.0912}, {'Nguyễn Hữu Tuấn': 0.0912}, {'Nông Thị Song Vân': 0.0059}, {'Lê Văn Hoành': 0.0053}, {'Trần Thị Khánh': 0.0052}, {'Phạm Quang Sâm': 0.005}, {'LÊ VĂN HẢI': 0.0045}, {'Phạm Thị Thắng': 0.0008}, {'Khác': 0.0019}]",2312091722
TRA,"[{'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.3567}, {'Magbi Fund Limited': 0.25}, {'Super Delta Pte. Ltd': 0.1512}, {'Trần Túc Mã': 0.0416}, {'VŨ THỊ THUẬN': 0.0114}, {'Nguyễn Huy Văn': 0.0106}, {'Nguyễn Thị Mùi': 0.0049}, {'Nông Hữu Đức': 0.0048}, {'Nguyễn Thị Hoan': 0.0024}, {'Khác': 0.0784}]",2312091722
TRA,"[{'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.3567}, {'Magbi Fund Limited': 0.25}, {'Super Delta Pte. Ltd': 0.1512}, {'Trần Túc Mã': 0.0416}, {'VŨ THỊ THUẬN': 0.0114}, {'Nguyễn Huy Văn': 0.0106}, {'Nguyễn Thị Mùi': 0.0049}, {'Nông Hữu Đức': 0.0048}, {'Nguyễn Thị Hoan': 0.0024}, {'Khác': 0.0784}]",2312091722
TRC,"[{'Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần': 0.6}, {'Phạm Thanh Hòa': 0.35}, {'Công ty Cổ phần Đầu tư Sài Gòn VRG': 0.0968}, {'Bùi Thị Nhua': 0.001}, {'Lê Bá Thọ': 0.0008}, {'Nguyễn Văn Hạnh': 0.0004}, {'Nguyễn Thái Bình': 0.0002}, {'Nguyễn Văn Bấc': 0.0001}, {'Trịnh Văn Vĩnh': 0.0001}, {'Khác': 0.0848}]",2312091722
TRC,"[{'Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần': 0.6}, {'Phạm Thanh Hòa': 0.35}, {'Công ty Cổ phần Đầu tư Sài Gòn VRG': 0.0968}, {'Bùi Thị Nhua': 0.001}, {'Lê Bá Thọ': 0.0008}, {'Nguyễn Văn Hạnh': 0.0004}, {'Nguyễn Thái Bình': 0.0002}, {'Nguyễn Văn Bấc': 0.0001}, {'Trịnh Văn Vĩnh': 0.0001}, {'Khác': 0.0848}]",2312091722
TS4,"[{'Đàm Mạnh Cường': 0.2708}, {'Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần': 0.269}, {'Nguyễn Văn Lực': 0.2482}, {'Nguyễn Văn Tân': 0.18}, {'Thái Cường': 0.0932}, {'Nguyễn Thị Ngọc Ánh': 0.049}, {'Trần Thị Thanh Lan': 0.049}, {'Đỗ Thanh Nga': 0.0489}, {'Lê Văn Lợi': 0.0413}, {'Khác': 0.1646}]",2312091722
TS4,"[{'Đàm Mạnh Cường': 0.2708}, {'Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần': 0.269}, {'Nguyễn Văn Lực': 0.2482}, {'Nguyễn Văn Tân': 0.18}, {'Thái Cường': 0.0932}, {'Nguyễn Thị Ngọc Ánh': 0.049}, {'Trần Thị Thanh Lan': 0.049}, {'Đỗ Thanh Nga': 0.0489}, {'Lê Văn Lợi': 0.0413}, {'Khác': 0.1646}]",2312091722
TRT,"[{'Công ty TNHH Sản Xuất Và Thương Mại Minh Ngọc': 0.3354}, {'Tổng Công ty Thép Việt Nam - Công ty Cổ phần': 0.2005}, {'Nguyễn Thị Thảo': 0.0934}, {'Nguyễn Thị Thanh Hải': 0.0768}, {'ĐẶNG VĂN VIỆT': 0.0536}, {'Nguyễn Văn Khải': 0.0031}, {'Đào Duy Mĩnh': 0.0002}]",2312091722
TRT,"[{'Công ty TNHH Sản Xuất Và Thương Mại Minh Ngọc': 0.3354}, {'Tổng Công ty Thép Việt Nam - Công ty Cổ phần': 0.2005}, {'Nguyễn Thị Thảo': 0.0934}, {'Nguyễn Thị Thanh Hải': 0.0768}, {'ĐẶNG VĂN VIỆT': 0.0536}, {'Nguyễn Văn Khải': 0.0031}, {'Đào Duy Mĩnh': 0.0002}]",2312091722
TS3,"[{'Tổng Công ty Xây Dựng Trường Sơn': 0.6852}, {'Ngô Văn Hoàn': 0.0094}, {'Phạm Phú Đại': 0.0042}, {'Bùi Xuân Chiến': 0.0041}, {'VŨ ĐỨC DŨNG': 0.0034}, {'Phạm Văn Sơn': 0.0024}, {'Trần Văn Hiếu': 0.002}, {'Nguyễn Bá Hoàn': 0.0019}, {'Đặng Thị Hương': 0.0016}, {'Khác': 0.0055}]",2312091722
TS3,"[{'Tổng Công ty Xây Dựng Trường Sơn': 0.6852}, {'Ngô Văn Hoàn': 0.0094}, {'Phạm Phú Đại': 0.0042}, {'Bùi Xuân Chiến': 0.0041}, {'VŨ ĐỨC DŨNG': 0.0034}, {'Phạm Văn Sơn': 0.0024}, {'Trần Văn Hiếu': 0.002}, {'Nguyễn Bá Hoàn': 0.0019}, {'Đặng Thị Hương': 0.0016}, {'Khác': 0.0055}]",2312091722
TSJ,"[{'Tổng Công ty Du lịch Hà Nội - Công ty TNHH': 0.452}, {'Công ty Cổ Phần Phát Triển Tn': 0.2674}, {'Nguyễn Thị Kim Oanh': 0.0761}, {'LƯU THỊ TUYẾT MAI': 0.034}, {'Vũ Hoài Châu': 0.0001}, {'Khác': 0.0492}]",2312091722
TSJ,"[{'Tổng Công ty Du lịch Hà Nội - Công ty TNHH': 0.452}, {'Công ty Cổ Phần Phát Triển Tn': 0.2674}, {'Nguyễn Thị Kim Oanh': 0.0761}, {'LƯU THỊ TUYẾT MAI': 0.034}, {'Vũ Hoài Châu': 0.0001}, {'Khác': 0.0492}]",2312091722
TSD,"[{'Tổng Công ty Hợp tác Kinh tế': 0.51}, {'Nguyễn Mạnh Hải': 0.0274}, {'Nguyễn Việt Hùng': 0.0212}, {'Hồ Sỹ Thắng': 0.0167}, {'Võ Văn Hiệp': 0.0077}, {'Nguyễn Thị Lệ Thủy': 0.0001}, {'Khác': 0.0}]",2312091722
TSD,"[{'Tổng Công ty Hợp tác Kinh tế': 0.51}, {'Nguyễn Mạnh Hải': 0.0274}, {'Nguyễn Việt Hùng': 0.0212}, {'Hồ Sỹ Thắng': 0.0167}, {'Võ Văn Hiệp': 0.0077}, {'Nguyễn Thị Lệ Thủy': 0.0001}, {'Khác': 0.0}]",2312091722
TSG,"[{'Tổng Công ty Đường sắt Việt Nam': 0.7577}, {'Uông Nhật Phương': 0.0117}, {'Phạm Văn Dũng': 0.0084}, {'Lê Đức Dũng': 0.0069}, {'Nguyễn Ngọc Hòa': 0.006}, {'Dương Ngọc Thắng': 0.0047}, {'Đàm Ngọc Mẫn': 0.0045}, {'Nguyễn Thị Lý Bá': 0.003}, {'Đỗ Đức Toan': 0.0016}, {'Khác': 0.0046}]",2312091722
TSG,"[{'Tổng Công ty Đường sắt Việt Nam': 0.7577}, {'Uông Nhật Phương': 0.0117}, {'Phạm Văn Dũng': 0.0084}, {'Lê Đức Dũng': 0.0069}, {'Nguyễn Ngọc Hòa': 0.006}, {'Dương Ngọc Thắng': 0.0047}, {'Đàm Ngọc Mẫn': 0.0045}, {'Nguyễn Thị Lý Bá': 0.003}, {'Đỗ Đức Toan': 0.0016}, {'Khác': 0.0046}]",2312091722
TST,"[{'Tập Đoàn Bưu Chính Viễn Thông Việt Nam (loại Hình Doanh Nghiệp: Công ty Tnhh)': 0.3281}, {'Phạm Anh Tuấn': 0.1703}, {'Nguyễn Thị Tố Linh': 0.0829}, {'Nguyễn Xuân Hiển': 0.0815}, {'Lâm Vũ Hoàng Tùng': 0.0522}, {'Yu Jen Chieh': 0.0498}, {'Nguyễn Duy Hưng': 0.0452}, {'Vũ Hoàng Lan': 0.045}, {'Vũ Việt Bảo': 0.0442}, {'Khác': 0.0618}]",2312091722
TST,"[{'Tập Đoàn Bưu Chính Viễn Thông Việt Nam (loại Hình Doanh Nghiệp: Công ty Tnhh)': 0.3281}, {'Phạm Anh Tuấn': 0.1703}, {'Nguyễn Thị Tố Linh': 0.0829}, {'Nguyễn Xuân Hiển': 0.0815}, {'Lâm Vũ Hoàng Tùng': 0.0522}, {'Yu Jen Chieh': 0.0498}, {'Nguyễn Duy Hưng': 0.0452}, {'Vũ Hoàng Lan': 0.045}, {'Vũ Việt Bảo': 0.0442}, {'Khác': 0.0618}]",2312091722
